,Time,User,Tweet,Location,Retweets
250,2023-02-17 18:06:43+00:00,docsforclimate,"RT @MaibachEd: Today, we released our latest Climate Change in the American Mind polling report on global warming, psychological distress,…","Washington, DC",11
251,2023-02-17 18:05:49+00:00,jennifer_durham,@KSeattleWeather Face it. Extreme weather due to global warming. It's the climate crisis.,"Seattle, WA",0
252,2023-02-17 18:04:59+00:00,dcrankawat,Need concentration on climate change and global warming by united nations and take must concrete and meaningful step for the same. Ocean becoming danger due to increasing their levels fast.  India should warn to all countries.,Rajasthan,0
253,2023-02-17 18:03:50+00:00,StandTallEurope,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
254,2023-02-17 18:01:45+00:00,ThatFellaDanny,"""We've done terrible things to our climate. Let's monkey around with it some more, shall we?""
 https://t.co/TfYASJsLAP",,0
255,2023-02-17 18:01:10+00:00,bdphill22,"RT @washingtonpost: Analysis: Both heat and cold can kill. But cold is far more deadly. For every death linked to heat, nine are tied to co…",Western Chicago Suburb,25
256,2023-02-17 18:00:55+00:00,MarkBski,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,The Desert Southwest,115
257,2023-02-17 18:00:03+00:00,raconteur,"As increasingly severe floods, droughts and wildfires take their toll worldwide, the onus is on businesses of every size and sector to adapt to the very real consequences of global warming https://t.co/pIzyYBU7DF","London, UK",0
258,2023-02-17 18:00:01+00:00,cnnphilippines,"Dangerous climate feedback loops are increasing global warming and risk causing a permanent shift away from the Earth’s current climate, according to a new study. https://t.co/gkw8Pv2yID",Philippines,2
259,2023-02-17 17:59:32+00:00,FrontPlantSci,"New Research: Effects of high night temperature on soybean yield and compositions: Introduction

Soybean is sensitive to light and temperature. Under the background of global asymmetric climate warming.Methods

The increase of… https://t.co/O4XGJimV9w #PlantScience #PlantSci","Lausanne, Switzerland",1
260,2023-02-17 17:58:02+00:00,HSaursen,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
261,2023-02-17 17:57:50+00:00,DavidJo87970500,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
262,2023-02-17 17:57:42+00:00,KeepingKen,"Britain's coastal towns could be at serious risk if the climate crisis isn't solved over the next 40 years, according to experts. Climate scientists have warned that due to global warming, ice sheets will melt and the sea could engulf some of London's commuter towns and even",South Wales Valleys🏴󠁧󠁢󠁷󠁬,2
263,2023-02-17 17:56:13+00:00,Niall_Boylan,The world has lost its mind when a judge tells a group of stop oil hippies who caused widespread chaos “You are intelligent … a pleasure to deal with” &amp; “It's unarguable that man-made global warming is real and we are facing a climate emergency. https://t.co/lpzGx7FpjR,"Dublin, Belfast",3
264,2023-02-17 17:56:11+00:00,EvManCh,"@PFunkywinkle @tonyposnanski @RepMTG Global warming is climate change.  Climate change can be either global cooling or global warming.

And to answer your question, no, because you're picking where to trust experts on the environment when experts are telling us climate change will negatively impact our environment.",,0
265,2023-02-17 17:56:00+00:00,imagine_garden,RT @2023Culture: Scientists Examine Dangerous Global Warming ‘Accelerators’ https://t.co/sNOLVlSE8r #climatecrisis #climatechange #climatea…,VA,2
266,2023-02-17 17:54:59+00:00,wookiefart,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
267,2023-02-17 17:53:57+00:00,111Fred111,"RT @DawnTJ90: Thread on AGW

Fact: Climate Change is real

Fact: Climate is always undergoing change. A stable climate is impossible.

Fact…",,819
268,2023-02-17 17:52:17+00:00,richschwab1,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,st. louis,115
269,2023-02-17 17:52:03+00:00,MarkEOsmond,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
270,2023-02-17 17:51:52+00:00,uwglobalchange,"🌟CHanGE founder and @uwdgh @uwsph @UWDEOHS faculty @kristie_ebi is quoted in this article on climate change and temperatures both ☀️ and ❄️: ⬇️

Will global warming make temperature less deadly? https://t.co/ZT9nKYH27l","Seattle, WA",1
271,2023-02-17 17:49:47+00:00,dexterj73606911,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Newburgh, IN",115
272,2023-02-17 17:49:18+00:00,GillianGEM,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"New York, NY",115
273,2023-02-17 17:49:11+00:00,bafrienddc,"RT @FredWalden9: @goddeketal Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the M…","Terra Alta, WV",3
274,2023-02-17 17:49:06+00:00,buckrodgers7,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,Nation's Capital,115
275,2023-02-17 17:48:26+00:00,marcmontlleo,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…",,146
276,2023-02-17 17:47:58+00:00,rocksonthewall,RT @William16723077: BREAKING: 51 scientists claim that gas powered cars and stoves pose a new existential threat worse than Global Cooling…,"The Woodlands, Texas",4
277,2023-02-17 17:47:55+00:00,rsciencejournal,"1/ Due to global warming, flood-like water outbursts from ice-dammed glacial lakes worldwide happen earlier in the year and originate from higher areas. At https://t.co/M2Lcue6yXX",New York City,0
278,2023-02-17 17:46:46+00:00,ElsRoumen,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
279,2023-02-17 17:46:11+00:00,2023Culture,Scientists Examine Dangerous Global Warming ‘Accelerators’ https://t.co/sNOLVlSE8r #climatecrisis #climatechange #climateaction #climateemergency #globalwarming,"Washington, D.C.",2
280,2023-02-17 17:45:54+00:00,MarcoWi04483009,"@CEO_UKTwinds It was ""Global Warming"" prior to that, the fear was global cooling, now, it's 'climate change'.  Is the climate changing? Yes. It has always changed. But over millennia. To argue that anthropomorphic CO2 production has anything to do with it is delusional. https://t.co/kRpZRqM8zH",Bedfordshire,1
281,2023-02-17 17:45:44+00:00,DoyleTitlow1,"Greenpeace cofounder Dr. Patrick Moore wrote in 2015 that there “is no scientific proof” of the global-warming hypothesis and that alarmist predictions are “preposterous.”
https://t.co/hpUXEEgdIX https://t.co/8ICZTQNL3L",,0
282,2023-02-17 17:45:39+00:00,FrancescoJuve6,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Orlando, Florida",115
283,2023-02-17 17:45:38+00:00,stonecold603,@ejwwest @Willard1951 @johnson_wrjohn1 @JasonRCravens @BJChippindale @Climate_Takes @25_cycle @FChecker76 @Stephen90045069 @DavidInky @ElonSavedTwit @DawnTJ90 @NoPoke @MorseBart @suffect @BurgessPark2 @TimAllmanWriter @EdBohman @ClimateRetorts @JediBerry @jimsafranek @Faktantarkast10 @ChrisBBacon3 @ClimateSkeptic4 @Climatehope2 @jdthatch1 @imperiallocust @TheDisproof @LHaden_Climate @ThruNoiz @KeillerDon @LemarbreStephen @Mike8Wallace @verycentrist @j70def @lyndon_staley @WHUT @EcoSenseNow @RStabb26 @EDavidAn @MartinJBern @AreYouDerp @canncr @PDemichel @RHMcK1 @outsanest @Robert76907841 @coug62 @Bos77 @MhehedZherting What % of the change from land bridge to English Channel was because of global warming?,NH,0
284,2023-02-17 17:44:58+00:00,DrHilaryOng,"RT @MaibachEd: Today, we released our latest Climate Change in the American Mind polling report on global warming, psychological distress,…",,11
285,2023-02-17 17:44:40+00:00,DoyleTitlow1,"@patriot_hammer @SenJohnKennedy Greenpeace cofounder Dr. Patrick Moore wrote in 2015 that there “is no scientific proof” of the global-warming hypothesis and that alarmist predictions are “preposterous.”
https://t.co/hpUXEEgdIX",,0
286,2023-02-17 17:44:23+00:00,maegan_laporte,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,Ontario Canada  🇨🇦 ,115
287,2023-02-17 17:44:20+00:00,GncHidalgo,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,Bahamas,115
288,2023-02-17 17:44:11+00:00,USCOnline,"With this seminar, experts discuss the negative effects of climate change and how they're trying to combat these issues through their research. https://t.co/dvd2qA8IJL https://t.co/Nc9J4alRO1","Los Angeles, CA",0
289,2023-02-17 17:43:55+00:00,MichaelForward7,"RT @great_thunberg: Climate lessons from the last global warming

https://t.co/c04uzmZRf5",,10
290,2023-02-17 17:43:53+00:00,JohnCunnington5,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,Ontario,115
291,2023-02-17 17:43:41+00:00,LyndaSangster2,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
292,2023-02-17 17:43:24+00:00,clementealvarez,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…","Madrid, Comunidad de Madrid",146
293,2023-02-17 17:43:00+00:00,jens_randolff,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
294,2023-02-17 17:41:57+00:00,WhittyMike,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,Chicago,115
295,2023-02-17 17:41:52+00:00,stonecold603,"@ClimateRetorts @jimsafranek @ejwwest @Climate_Takes @MorseBart @BJChippindale @JasonRCravens @Stephen90045069 @FChecker76 @25_cycle @Willard1951 @DavidInky @ElonSavedTwit @DawnTJ90 @NoPoke @suffect @BurgessPark2 @TimAllmanWriter @EdBohman @JediBerry @Faktantarkast10 @ChrisBBacon3 @ClimateSkeptic4 @Climatehope2 @jdthatch1 @imperiallocust @TheDisproof @johnson_wrjohn1 @LHaden_Climate @ThruNoiz @KeillerDon @LemarbreStephen @Mike8Wallace @verycentrist @j70def @lyndon_staley @WHUT @EcoSenseNow @RStabb26 @EDavidAn @MartinJBern @AreYouDerp @canncr @PDemichel @RHMcK1 @outsanest @Robert76907841 @coug62 @Bos77 @DrJamesEHansen Climate ""scientist:"" 
""Computer, tell us global warming is real""

Computer: 
""Global warming is real""",NH,0
296,2023-02-17 17:41:26+00:00,Eric98122385,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",ealson71@gmail.com,71
297,2023-02-17 17:41:23+00:00,Kevin36923462,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,Lincolnshire,115
298,2023-02-17 17:41:21+00:00,AbbasRafiu,"RT @IGS_BU: #DYK New England is a climate hot spot, warming faster than the global average. In this #Boston winter that never was, wildflow…","Brighton, England",2
299,2023-02-17 17:40:31+00:00,shepdf,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,TLH,115
300,2023-02-17 17:39:20+00:00,dan_danmcc1,"Ten degrees celsius. Summertime. It should be around 20 at this time in the morning. What do we do? Please advise us Greta, the global warming is not working. The dam climate is once again unpredictable and doing its own thing. We need a new doom!",,0
301,2023-02-17 17:38:23+00:00,JimBestOmaha,"Can someone provide an action to mitigate global warming (sorry, climate change) that doesn't increase government power? I refuse to spend gazillion dollars or sacrifice my liberty for a chancy minuscule improvement. https://t.co/GraENlj0xu",Omaha and Scottsdale Arizona,0
302,2023-02-17 17:38:14+00:00,HaveANi48330687,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"England, United Kingdom",115
303,2023-02-17 17:38:14+00:00,plutocero,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",Gaia,71
304,2023-02-17 17:37:43+00:00,JunagarhMedia,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…","Earth, pale blue dot, 1 planet",71
305,2023-02-17 17:37:28+00:00,bemkizi,RT @cnni: Dangerous climate feedback loops are increasing global warming and risk causing a permanent shift away from the Earth’s current c…,Kigali /Rwanda ,10
306,2023-02-17 17:37:13+00:00,bambam3883,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
307,2023-02-17 17:36:22+00:00,JackBones10,"George Soros calls for weather control to stop global warming, ice sheet melting

Jack’s opinion: This Climate Crisis screed is a scam and there is no threat of significant global warming, oceans rising and massive melts! Soros is wrong! 

https://t.co/joaS9egn6c",United States,1
308,2023-02-17 17:36:05+00:00,BenjaminSovaco1,"RT @IGS_BU: #DYK New England is a climate hot spot, warming faster than the global average. In this #Boston winter that never was, wildflow…",,2
309,2023-02-17 17:35:33+00:00,WimFourie1,@MikeHudema Rubbish... There is no climate crisis nor earth core warming nor cooling.. its all propaganda to an Elitist program,,0
310,2023-02-17 17:35:33+00:00,Bassaces1,"RT @BjornLomborg: Global warming is real and man-made, but it's not the end of the world. It is a manageable problem.

Most of the alarmism…",,342
311,2023-02-17 17:35:02+00:00,JimBowersclimb,"@Satoshimoto2 @therealmissjo @MatthewWielicki Look.  First this on no way explains the recent rapid GLOBAL heating.  Second, AMO is an artifact of CO2 warming.  https://t.co/nBCYmMhbec",,0
312,2023-02-17 17:34:39+00:00,BrokenBooks33,"RT @Slipperami: Judge Wilkinson: ""It's unarguable that man-made global warming is real and we are facing a climate emergency.""

It IS argua…","Vancouver, British Columbia",3
313,2023-02-17 17:34:02+00:00,climate_fact,"RT @Slipperami: Judge Wilkinson: ""It's unarguable that man-made global warming is real and we are facing a climate emergency.""

It IS argua…",,3
314,2023-02-17 17:33:39+00:00,robbobert4,"@AFreeLlama You cannot stop climate change. It's an inevitable part of nature. If what they mean is that they have an idea to stop man made ‘Global Warming’ - well - I have an idea about how to do that, and it's free - stop believing in it. That's all there is to it.","Colorado, USA",0
315,2023-02-17 17:33:33+00:00,juhruoh1,"RT @JunkScience: .@CO2Coalition tried to run this debunking of the emissions-causes-warming hoax as a Facebook ad.

Facebook's climate cens…",,115
316,2023-02-17 17:33:29+00:00,Slipperami,"Judge Wilkinson: ""It's unarguable that man-made global warming is real and we are facing a climate emergency.""

It IS arguable. Otherwise people wouldn't be offering alternative arguments.

#ClimateScam",UK,3
317,2023-02-17 17:33:14+00:00,jonhgurr,RT @bberwyn: Climate scientists say some dangerous global warming accelerators may be underestimated. Different climate feedback loops that…,"Wokeville, Cut Off From Europe",17
318,2023-02-17 17:33:04+00:00,Local3News,WORLD CHANGING WILDFIRES: A new study shows that dangerous climate feedback loops are increasing global warming and risk causing a permanent shift away from the Earth's current climate. https://t.co/3o0bLd9JFA https://t.co/p6RuEL3qqw,"Chattanooga, TN",0
319,2023-02-17 17:32:58+00:00,FastCompany,"If this 80-mile-long ""doomsday glacier"" in West Antarctica collapses, it could bring about a catastrophic rise in sea levels. https://t.co/5aiMZ3HWr7","New York, NY",0
320,2023-02-17 17:32:49+00:00,jayfogworth13,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Edmond, OK",115
321,2023-02-17 17:30:45+00:00,MariuszDyminski,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Kędzierzyn-Koźle, Polska",115
322,2023-02-17 17:30:26+00:00,drmassee,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","California, USA",169
323,2023-02-17 17:30:24+00:00,WoodwellClimate,"Feedback loops set up self-perpetuating cycles that further intensify the climate crisis. For example, in the Arctic: 

Rapid warming melts sea ice➡️ Exposed water absorbs heat ➡️ More sea ice loss 

📖 Read more in a new study from @CellPressNews: https://t.co/xcrG8EJV0q https://t.co/Ze4tDfPUgk","Falmouth, MA",0
324,2023-02-17 17:30:16+00:00,ZakkShynnShoryu,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
325,2023-02-17 17:30:14+00:00,EPFLdurable,RT @E4S_Center: Did you know that global aviation is responsible for 3.5% of net anthropogenic warming and that this figure could triple by…,Ecublens,1
326,2023-02-17 17:29:58+00:00,ealbertcan,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","London, England",169
327,2023-02-17 17:29:16+00:00,NotSuggestible,"@midnightriderV2 But, no money for cleanup on isle Palestine, Ohio from the people so, concerned about global cooling, global warming oh, wait now they call it climate change! Environmental disaster who cares but, defending where they launder their $$$$…",,0
328,2023-02-17 17:29:03+00:00,Texas2544,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,Texas,115
329,2023-02-17 17:28:29+00:00,dimepetite,"Global warming, Climate Change: Gaia hypothesis.",,0
330,2023-02-17 17:27:09+00:00,RickMiller1011,"RT @Mugaliens: @CassyWearsHeels Correct.  Meanwhile, Earth nears the peak of her FIFTH Interglacial Warming Period of the last half million…","Pennsylvania, USA",3
331,2023-02-17 17:27:00+00:00,MarshaCollier,"Both heat and cold can kill.

🥶 But cold is far more deadly. For every death linked to heat, nine are tied to cold.

🥵 Will global warming make temperature less deadly?

Where more people will die — and live — because of hotter temperatures

https://t.co/MltoE3DHcP",Los Angeles,0
332,2023-02-17 17:26:31+00:00,123lovetruth,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",,71
333,2023-02-17 17:26:16+00:00,LikeToGolf1,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Canada,169
334,2023-02-17 17:25:32+00:00,observer2952,@GOPChairwoman I wonder if there is a way to determine the contribution Republican Hot Air is making to global warming and climate change.,AZ,0
335,2023-02-17 17:25:07+00:00,ToneDagger,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,USA,115
336,2023-02-17 17:24:24+00:00,dcminx,"RT @GregGFoos: Myth-buster: Why two degrees of global warming is worse than it sounds » Yale Climate Connections https://t.co/eOJdLQmyjW
#c…",A pale blue dot 🌍 ,11
337,2023-02-17 17:24:21+00:00,PhuquallJ,"RT @RealDutchsinse: Irony:  

People like Greta Thunberg (from Sweden) complaining at the rest of the world about Global Warming / Climate…",,283
338,2023-02-17 17:24:20+00:00,JohnnyHarris91,"@jibberjabberjo1 @GretaThunberg At know point did i say global warming and climate change was bollocks. Just been listening to the same ""bollocks"" that hasnt happened for over 20 years. Meanwhile children are mining youre materials for a ""greater future for future children""",Knocknaheeny,0
339,2023-02-17 17:24:02+00:00,CathyLa10001258,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,,84
340,2023-02-17 17:23:51+00:00,James_Ehlers,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…","Winooski, VT",71
341,2023-02-17 17:22:30+00:00,mercat,RT @bberwyn: Climate scientists say some dangerous global warming accelerators may be underestimated. Different climate feedback loops that…,,17
342,2023-02-17 17:22:14+00:00,girlnewfie68,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
343,2023-02-17 17:21:53+00:00,pa81100782,@JoeRepublicUK @pjmman @DeltaNinety @GretaThunberg @penguinpress Global cooling=global warming=climate. Ok. Da sCiEnCe evOlvEs. Chromosomes used to be science. 🤡🤡🤡,,0
344,2023-02-17 17:21:40+00:00,Er45998591Jrgen,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
345,2023-02-17 17:20:54+00:00,DonaldScottKY,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Huntington, WV",115
346,2023-02-17 17:20:50+00:00,annasilvani,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,No.Extradition..🌍,115
347,2023-02-17 17:20:26+00:00,micael_micl,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
348,2023-02-17 17:19:47+00:00,thefarmerphil53,@TonyClimate Damn that global warming/climate change.,,0
349,2023-02-17 17:19:25+00:00,BlueSlateUS,RT @bberwyn: Climate scientists say some dangerous global warming accelerators may be underestimated. Different climate feedback loops that…,,17
350,2023-02-17 17:19:14+00:00,dav_bon,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
351,2023-02-17 17:18:35+00:00,PavCraig,RT @ColinPartlan: @PFunkywinkle @tonyposnanski @RepMTG No it isn't. Climate change (through global warming) is the most pressing environmen…,Chicago Northside,1
352,2023-02-17 17:18:01+00:00,PaulsonInst,"GHG emissions are at a record high, and the goal to limit global warming to below 2°C has become challenging, if not unattainable.

Against this backdrop, panelists at the 2022 Bund Summit discussed challenges facing global climate investment and finance. https://t.co/WxHn20hyCN",US & China,0
353,2023-02-17 17:17:49+00:00,Eorganorgan,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Neath, Wales",115
354,2023-02-17 17:17:26+00:00,UCLASustainLA,"Via @nytimes on malaria spread due 2 global warming: UCLA’s @mwtingley said humans tend 2 “reduce the impacts of climate change down to the world just generally getting warmer, &amp; we don’t often think about the vastly interconnected world in which we live.” https://t.co/oE998ulCUB https://t.co/FeHHKrd3rz",UCLA,0
355,2023-02-17 17:17:10+00:00,gouda_kalpana,RT @AnitaTr47909916: These demons can control the weather with ultra high powered electronic frequencies via a machine called HAARP found i…,EARTH ,3
356,2023-02-17 17:16:18+00:00,Gabe55Gabe,RT @cnni: Dangerous climate feedback loops are increasing global warming and risk causing a permanent shift away from the Earth’s current c…,"Weymouth, England",10
357,2023-02-17 17:15:55+00:00,GaryBresee,@MrJackLowe @JustStop_Oil What climate change due to carbon emissions a socialist produced crisis science can not justify global warming,"Ashton, Idaho ",0
358,2023-02-17 17:15:00+00:00,Cor7777,RT @bberwyn: Climate scientists say some dangerous global warming accelerators may be underestimated. Different climate feedback loops that…,Planet Earth ,17
359,2023-02-17 17:14:27+00:00,JunkoShimazu3,RT @bberwyn: Climate scientists say some dangerous global warming accelerators may be underestimated. Different climate feedback loops that…,"Manhattan, NY",17
360,2023-02-17 17:14:21+00:00,Glimmer2468,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
361,2023-02-17 17:14:17+00:00,DrFaithNdiwa,"RT @StateHouseKenya: He said Kenya will be hosting a climate summit in September this year, to underline the Government ’s commitment to pr…","Nairobi, Kenya",10
362,2023-02-17 17:13:42+00:00,WakeUpToJava,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
363,2023-02-17 17:13:35+00:00,geoffschaeff,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Ontario,169
364,2023-02-17 17:13:11+00:00,EvaSiu21,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Vancouver,B.C. Canada",115
365,2023-02-17 17:12:36+00:00,GreenNewsReport,"“We know the ocean has taken up 95% of the heat caused by anthropogenic global warming. The question is, what dynamics could unexpectedly occur as a result of that rising stress?” 
#ClimateCrisis #ClimateAction 
https://t.co/bkd5DviiOk",Los Angeles,1
366,2023-02-17 17:12:30+00:00,johndmtb,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,"Hampshire, UK",115
367,2023-02-17 17:12:20+00:00,ruben_usa,"@AlpacaAurelius They divert attention to ""climate change"" and ""global warming"", when the real threat is contamination. They are poisoning our air, water, food, and soil with harmful chemicals. China is the top exporter, while many are forbidden there. And there funds go as per Paris Agreement.",Miami ,0
368,2023-02-17 17:12:17+00:00,ColinPartlan,"@PFunkywinkle @tonyposnanski @RepMTG No it isn't. Climate change (through global warming) is the most pressing environmental issue we face, and denying thermodynamics is silly.","Detroit, MI",1
369,2023-02-17 17:11:02+00:00,DMacOttawa,RT @CherylBozarth: Scientists Examine Dangerous Global Warming ‘Accelerators’ - Inside Climate News https://t.co/CdUvjdS86S,,1
370,2023-02-17 17:11:02+00:00,insideclimate,RT @bberwyn: Climate scientists say some dangerous global warming accelerators may be underestimated. Different climate feedback loops that…,Everywhere,17
371,2023-02-17 17:10:57+00:00,WillChristen2,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
372,2023-02-17 17:10:56+00:00,FFFAfrica54,RT @Brian_misiati: Forest loss and damage is the cause of around 10% of global warming. There's simply no way we can fight the climate cris…,Africa ,13
373,2023-02-17 17:10:20+00:00,gecko39,"RT @gecko39: @NYCMayor two decades ago, when mentioned to climate scientist james hansen essentially, if he wanted to impact global warming…",,1
374,2023-02-17 17:09:54+00:00,Millska21,@TyotoRiffle @bergerac_jim @jonnyital @climate_fact @GiveUsAQuid Ah bless ya. So do you believe in global warming or global cooling?,,0
375,2023-02-17 17:09:45+00:00,Tominater62,@ReefSixtyNine69 But. But. Global warming. Or is it advancing icecaps?  Fvck it. Let’s use climate change.,,0
376,2023-02-17 17:09:35+00:00,NPSUngagged,"Due to global warming and pollution, coral reefs are suffering the worst bleaching with the highest dying record since 1980. #climate",United States,0
377,2023-02-17 17:09:30+00:00,sustain05,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
378,2023-02-17 17:09:07+00:00,IlyaB700,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
379,2023-02-17 17:09:00+00:00,GLTKenya,"RT @StateHouseKenya: He said Kenya will be hosting a climate summit in September this year, to underline the Government ’s commitment to pr…",Nairobi Kenya,10
380,2023-02-17 17:08:19+00:00,GaryBresee,@fossilfreeLDN @bp_plc @GNDRising @mcrLabGND @drop_BP @StopBigOil @MakePolluterPay @_ClimateCrime @ScotClimateCamp @Health4GND @HuffPostGreen @DailyMailUK What climate change due to carbon emissions a socialist produced crisis science can not justify global warming,"Ashton, Idaho ",0
381,2023-02-17 17:08:05+00:00,speculari78,"RT @Goandms: The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global…",,4
382,2023-02-17 17:08:04+00:00,Bob65885531,CLIMATE ALARMIST JOHN KERRYS FAMILY WAS SOLD A PRIVATE JET…..LOOKS like he’s REALLY ALARMED BY HIS GLOBAL WARMING SCHEME https://t.co/nCEdbtqywO,"Dallas, TX",0
383,2023-02-17 17:07:17+00:00,KentAtwater7,RT @MatthewWielicki: Anytime someone talks about a mean global temperature anomaly show them this plot that puts it in context of the natur…,,115
384,2023-02-17 17:07:16+00:00,CherylBozarth,Scientists Examine Dangerous Global Warming ‘Accelerators’ - Inside Climate News https://t.co/CdUvjdS86S,@BozarthArt,1
385,2023-02-17 17:07:16+00:00,GaryBresee,@great_thunberg What climate change due to carbon emissions a socialist produced crisis science can not justify global warming,"Ashton, Idaho ",0
386,2023-02-17 17:06:41+00:00,GaryBresee,@MikeHudema What climate change due to carbon emissions a socialist produced crisis science can not justify global warming,"Ashton, Idaho ",0
